<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
USDJPY,20170110,051700,115.35,115.36,115.34,115.34
USDJPY,20170110,051800,115.33,115.37,115.33,115.36
USDJPY,20170110,051900,115.35,115.37,115.35,115.35
USDJPY,20170110,052000,115.36,115.38,115.36,115.38
USDJPY,20170110,052100,115.37,115.37,115.32,115.32
USDJPY,20170110,052200,115.31,115.32,115.28,115.28
USDJPY,20170110,052300,115.29,115.32,115.29,115.30
USDJPY,20170110,052400,115.31,115.33,115.31,115.33
USDJPY,20170110,052500,115.32,115.36,115.32,115.35
USDJPY,20170110,052600,115.34,115.34,115.32,115.32
USDJPY,20170110,052700,115.33,115.38,115.33,115.38
USDJPY,20170110,052800,115.37,115.37,115.34,115.35
USDJPY,20170110,052900,115.36,115.38,115.36,115.37
USDJPY,20170110,053000,115.36,115.36,115.33,115.35
USDJPY,20170110,053100,115.36,115.40,115.36,115.38
USDJPY,20170110,053200,115.37,115.39,115.36,115.38
USDJPY,20170110,053300,115.39,115.42,115.39,115.41
USDJPY,20170110,053400,115.42,115.42,115.39,115.40
USDJPY,20170110,053500,115.39,115.41,115.39,115.39
USDJPY,20170110,053600,115.38,115.42,115.37,115.42
USDJPY,20170110,053700,115.41,115.42,115.39,115.42
USDJPY,20170110,053800,115.41,115.45,115.41,115.44
USDJPY,20170110,053900,115.45,115.46,115.42,115.42
USDJPY,20170110,054000,115.41,115.43,115.41,115.42
USDJPY,20170110,054100,115.41,115.41,115.40,115.41
USDJPY,20170110,054200,115.40,115.43,115.40,115.43
USDJPY,20170110,054300,115.42,115.42,115.38,115.38
USDJPY,20170110,054400,115.37,115.40,115.37,115.39
USDJPY,20170110,054500,115.38,115.41,115.38,115.40
USDJPY,20170110,054600,115.39,115.40,115.37,115.38
USDJPY,20170110,054700,115.39,115.40,115.38,115.38
USDJPY,20170110,054800,115.39,115.39,115.36,115.36
USDJPY,20170110,054900,115.35,115.36,115.34,115.35
USDJPY,20170110,055000,115.36,115.41,115.35,115.41
USDJPY,20170110,055100,115.42,115.43,115.40,115.41
USDJPY,20170110,055200,115.40,115.40,115.35,115.38
USDJPY,20170110,055300,115.39,115.40,115.37,115.40
USDJPY,20170110,055400,115.41,115.42,115.40,115.41
USDJPY,20170110,055500,115.40,115.41,115.38,115.38
USDJPY,20170110,055600,115.39,115.44,115.39,115.44
USDJPY,20170110,055700,115.43,115.44,115.42,115.44
USDJPY,20170110,055800,115.43,115.45,115.43,115.45
USDJPY,20170110,055900,115.44,115.47,115.44,115.47
USDJPY,20170110,060000,115.46,115.47,115.46,115.46
USDJPY,20170110,060100,115.47,115.47,115.43,115.43
USDJPY,20170110,060200,115.44,115.46,115.43,115.45
USDJPY,20170110,060300,115.44,115.45,115.43,115.44
USDJPY,20170110,060400,115.45,115.49,115.45,115.48
USDJPY,20170110,060500,115.49,115.55,115.49,115.53
USDJPY,20170110,060600,115.54,115.54,115.49,115.51
USDJPY,20170110,060700,115.50,115.54,115.50,115.54
USDJPY,20170110,060800,115.53,115.54,115.50,115.53
USDJPY,20170110,060900,115.52,115.52,115.49,115.50
USDJPY,20170110,061000,115.49,115.52,115.49,115.52
USDJPY,20170110,061100,115.51,115.52,115.51,115.51
USDJPY,20170110,061200,115.51,115.51,115.48,115.49
USDJPY,20170110,061300,115.48,115.50,115.48,115.50
USDJPY,20170110,061400,115.51,115.54,115.51,115.54
USDJPY,20170110,061500,115.54,115.54,115.52,115.52
USDJPY,20170110,061600,115.51,115.51,115.50,115.51
USDJPY,20170110,061700,115.50,115.53,115.50,115.52
USDJPY,20170110,061800,115.52,115.53,115.52,115.52
USDJPY,20170110,061900,115.51,115.53,115.50,115.52
USDJPY,20170110,062000,115.51,115.54,115.51,115.54
USDJPY,20170110,062100,115.53,115.55,115.51,115.55
USDJPY,20170110,062200,115.54,115.55,115.54,115.54
USDJPY,20170110,062300,115.53,115.54,115.53,115.54
USDJPY,20170110,062400,115.55,115.55,115.54,115.54
USDJPY,20170110,062500,115.53,115.53,115.51,115.51
USDJPY,20170110,062600,115.52,115.53,115.51,115.53
USDJPY,20170110,062700,115.54,115.54,115.52,115.52
USDJPY,20170110,062800,115.51,115.53,115.51,115.52
USDJPY,20170110,062900,115.51,115.51,115.43,115.43
USDJPY,20170110,063000,115.44,115.47,115.44,115.46
USDJPY,20170110,063100,115.47,115.48,115.45,115.48
USDJPY,20170110,063200,115.47,115.51,115.47,115.51
USDJPY,20170110,063300,115.50,115.54,115.50,115.53
USDJPY,20170110,063400,115.52,115.52,115.50,115.50
USDJPY,20170110,063500,115.49,115.49,115.46,115.48
USDJPY,20170110,063600,115.49,115.52,115.49,115.52
USDJPY,20170110,063700,115.53,115.57,115.53,115.54
USDJPY,20170110,063800,115.54,115.56,115.54,115.55
USDJPY,20170110,063900,115.54,115.61,115.54,115.60
USDJPY,20170110,064000,115.59,115.61,115.59,115.61
USDJPY,20170110,064100,115.62,115.63,115.58,115.58
USDJPY,20170110,064200,115.59,115.61,115.58,115.59
USDJPY,20170110,064300,115.60,115.61,115.58,115.60
USDJPY,20170110,064400,115.61,115.62,115.60,115.61
USDJPY,20170110,064500,115.60,115.61,115.59,115.59
USDJPY,20170110,064600,115.60,115.61,115.59,115.59
USDJPY,20170110,064700,115.60,115.61,115.59,115.61
USDJPY,20170110,064800,115.61,115.63,115.61,115.63
USDJPY,20170110,064900,115.64,115.65,115.61,115.62
USDJPY,20170110,065000,115.61,115.63,115.61,115.63
USDJPY,20170110,065100,115.64,115.66,115.63,115.66
USDJPY,20170110,065200,115.65,115.65,115.59,115.60
USDJPY,20170110,065300,115.59,115.61,115.59,115.60
USDJPY,20170110,065400,115.59,115.62,115.59,115.60
USDJPY,20170110,065500,115.61,115.63,115.59,115.59
USDJPY,20170110,065600,115.60,115.60,115.56,115.56
USDJPY,20170110,065700,115.57,115.58,115.56,115.56
USDJPY,20170110,065800,115.57,115.58,115.57,115.57
USDJPY,20170110,065900,115.57,115.59,115.57,115.58
USDJPY,20170110,070000,115.57,115.58,115.53,115.56
USDJPY,20170110,070100,115.55,115.56,115.53,115.54
USDJPY,20170110,070200,115.53,115.53,115.51,115.51
USDJPY,20170110,070300,115.52,115.53,115.51,115.52
USDJPY,20170110,070400,115.51,115.51,115.47,115.48
USDJPY,20170110,070500,115.49,115.49,115.44,115.44
USDJPY,20170110,070600,115.45,115.48,115.43,115.45
USDJPY,20170110,070700,115.46,115.47,115.45,115.47
USDJPY,20170110,070800,115.48,115.51,115.48,115.51
USDJPY,20170110,070900,115.50,115.51,115.49,115.50
USDJPY,20170110,071000,115.51,115.52,115.49,115.49
USDJPY,20170110,071100,115.50,115.52,115.49,115.51
USDJPY,20170110,071200,115.50,115.51,115.50,115.50
USDJPY,20170110,071300,115.49,115.50,115.49,115.49
USDJPY,20170110,071400,115.50,115.54,115.50,115.54
USDJPY,20170110,071500,115.53,115.54,115.46,115.46
USDJPY,20170110,071600,115.45,115.45,115.37,115.39
USDJPY,20170110,071700,115.41,115.42,115.37,115.40
USDJPY,20170110,071800,115.41,115.42,115.39,115.41
USDJPY,20170110,071900,115.42,115.42,115.39,115.39
USDJPY,20170110,072000,115.40,115.42,115.40,115.41
USDJPY,20170110,072100,115.42,115.46,115.42,115.45
USDJPY,20170110,072200,115.45,115.45,115.44,115.44
USDJPY,20170110,072300,115.45,115.45,115.43,115.43
USDJPY,20170110,072400,115.44,115.44,115.43,115.44
USDJPY,20170110,072500,115.44,115.44,115.43,115.44
USDJPY,20170110,072600,115.44,115.44,115.41,115.41
USDJPY,20170110,072700,115.42,115.42,115.41,115.41
USDJPY,20170110,072800,115.42,115.42,115.41,115.41
USDJPY,20170110,072900,115.40,115.42,115.38,115.41
USDJPY,20170110,073000,115.42,115.44,115.42,115.44
USDJPY,20170110,073100,115.44,115.46,115.44,115.44
USDJPY,20170110,073200,115.45,115.46,115.45,115.46
USDJPY,20170110,073300,115.47,115.52,115.47,115.52
USDJPY,20170110,073400,115.51,115.54,115.50,115.53
USDJPY,20170110,073500,115.54,115.54,115.53,115.54
USDJPY,20170110,073600,115.53,115.57,115.53,115.55
USDJPY,20170110,073700,115.54,115.57,115.54,115.57
USDJPY,20170110,073800,115.58,115.58,115.57,115.57
USDJPY,20170110,073900,115.58,115.61,115.58,115.60
USDJPY,20170110,074000,115.59,115.61,115.58,115.59
USDJPY,20170110,074100,115.60,115.61,115.59,115.59
USDJPY,20170110,074200,115.58,115.58,115.56,115.57
USDJPY,20170110,074300,115.57,115.60,115.57,115.59
USDJPY,20170110,074400,115.58,115.59,115.57,115.58
USDJPY,20170110,074500,115.58,115.59,115.58,115.59
USDJPY,20170110,074600,115.60,115.60,115.59,115.60
USDJPY,20170110,074700,115.60,115.62,115.60,115.62
USDJPY,20170110,074800,115.62,115.64,115.62,115.64
USDJPY,20170110,074900,115.63,115.65,115.63,115.65
USDJPY,20170110,075000,115.66,115.68,115.65,115.66
USDJPY,20170110,075100,115.65,115.70,115.65,115.67
USDJPY,20170110,075200,115.66,115.67,115.63,115.64
USDJPY,20170110,075300,115.65,115.71,115.65,115.71
USDJPY,20170110,075400,115.72,115.73,115.70,115.73
USDJPY,20170110,075500,115.72,115.77,115.72,115.76
USDJPY,20170110,075600,115.75,115.76,115.74,115.75
USDJPY,20170110,075700,115.76,115.76,115.74,115.74
USDJPY,20170110,075800,115.74,115.76,115.74,115.76
USDJPY,20170110,075900,115.75,115.76,115.75,115.76
USDJPY,20170110,080000,115.76,115.78,115.76,115.76
USDJPY,20170110,080100,115.75,115.75,115.72,115.73
USDJPY,20170110,080200,115.72,115.73,115.70,115.70
USDJPY,20170110,080300,115.71,115.72,115.69,115.69
USDJPY,20170110,080400,115.68,115.70,115.68,115.69
USDJPY,20170110,080500,115.69,115.71,115.65,115.65
USDJPY,20170110,080600,115.63,115.67,115.62,115.64
USDJPY,20170110,080700,115.65,115.66,115.65,115.66
USDJPY,20170110,080800,115.65,115.67,115.65,115.67
USDJPY,20170110,080900,115.66,115.66,115.64,115.66
USDJPY,20170110,081000,115.67,115.70,115.67,115.67
USDJPY,20170110,081100,115.68,115.73,115.68,115.73
USDJPY,20170110,081200,115.72,115.74,115.71,115.71
USDJPY,20170110,081300,115.72,115.72,115.68,115.68
USDJPY,20170110,081400,115.67,115.68,115.67,115.68
USDJPY,20170110,081500,115.68,115.72,115.68,115.71
USDJPY,20170110,081600,115.70,115.73,115.70,115.72
USDJPY,20170110,081700,115.72,115.73,115.70,115.71
USDJPY,20170110,081800,115.70,115.71,115.70,115.70
USDJPY,20170110,081900,115.71,115.71,115.70,115.71
USDJPY,20170110,082000,115.72,115.76,115.72,115.75
USDJPY,20170110,082100,115.76,115.80,115.76,115.77
USDJPY,20170110,082200,115.76,115.76,115.74,115.75
USDJPY,20170110,082300,115.74,115.78,115.74,115.78
USDJPY,20170110,082400,115.77,115.77,115.75,115.75
USDJPY,20170110,082500,115.76,115.78,115.74,115.77
USDJPY,20170110,082600,115.78,115.78,115.73,115.73
USDJPY,20170110,082700,115.74,115.75,115.72,115.74
USDJPY,20170110,082800,115.73,115.74,115.72,115.72
USDJPY,20170110,082900,115.72,115.74,115.71,115.74
USDJPY,20170110,083000,115.75,115.80,115.75,115.78
USDJPY,20170110,083100,115.77,115.78,115.76,115.77
USDJPY,20170110,083200,115.78,115.79,115.76,115.77
USDJPY,20170110,083300,115.76,115.77,115.74,115.74
USDJPY,20170110,083400,115.73,115.74,115.71,115.74
USDJPY,20170110,083500,115.73,115.74,115.72,115.73
USDJPY,20170110,083600,115.74,115.75,115.73,115.73
USDJPY,20170110,083700,115.74,115.75,115.73,115.75
USDJPY,20170110,083800,115.75,115.78,115.75,115.77
USDJPY,20170110,083900,115.76,115.76,115.73,115.73
USDJPY,20170110,084000,115.74,115.78,115.74,115.78
USDJPY,20170110,084100,115.77,115.80,115.76,115.80
USDJPY,20170110,084200,115.81,115.82,115.79,115.82
USDJPY,20170110,084300,115.82,115.84,115.82,115.83
USDJPY,20170110,084400,115.84,115.84,115.83,115.84
USDJPY,20170110,084500,115.83,115.86,115.83,115.85
USDJPY,20170110,084600,115.84,115.85,115.83,115.83
USDJPY,20170110,084700,115.82,115.84,115.80,115.83
USDJPY,20170110,084800,115.84,115.85,115.83,115.85
USDJPY,20170110,084900,115.84,115.89,115.84,115.88
USDJPY,20170110,085000,115.87,115.89,115.87,115.88
USDJPY,20170110,085100,115.87,115.88,115.85,115.85
USDJPY,20170110,085200,115.86,115.87,115.84,115.87
USDJPY,20170110,085300,115.88,115.90,115.87,115.87
USDJPY,20170110,085400,115.88,115.88,115.87,115.87
USDJPY,20170110,085500,115.88,115.88,115.85,115.86
USDJPY,20170110,085600,115.87,115.87,115.84,115.86
USDJPY,20170110,085700,115.85,115.85,115.82,115.84
USDJPY,20170110,085800,115.85,115.85,115.82,115.82
USDJPY,20170110,085900,115.82,115.82,115.78,115.78
USDJPY,20170110,090000,115.79,115.82,115.79,115.82
USDJPY,20170110,090100,115.83,115.86,115.83,115.85
USDJPY,20170110,090200,115.86,115.89,115.86,115.88
USDJPY,20170110,090300,115.89,115.96,115.89,115.94
USDJPY,20170110,090400,115.93,115.94,115.92,115.92
USDJPY,20170110,090500,115.91,115.94,115.91,115.94
USDJPY,20170110,090600,115.95,115.96,115.92,115.94
USDJPY,20170110,090700,115.95,115.96,115.93,115.93
USDJPY,20170110,090800,115.94,115.94,115.92,115.94
USDJPY,20170110,090900,115.93,115.94,115.91,115.91
USDJPY,20170110,091000,115.92,115.92,115.83,115.84
USDJPY,20170110,091100,115.85,115.86,115.83,115.83
USDJPY,20170110,091200,115.84,115.86,115.83,115.86
USDJPY,20170110,091300,115.85,115.87,115.83,115.84
USDJPY,20170110,091400,115.83,115.86,115.83,115.85
USDJPY,20170110,091500,115.86,115.88,115.85,115.87
USDJPY,20170110,091600,115.88,115.89,115.85,115.85
USDJPY,20170110,091700,115.84,115.84,115.79,115.80
USDJPY,20170110,091800,115.81,115.83,115.76,115.76
USDJPY,20170110,091900,115.75,115.79,115.75,115.79
USDJPY,20170110,092000,115.78,115.78,115.74,115.75
USDJPY,20170110,092100,115.74,115.76,115.73,115.73
USDJPY,20170110,092200,115.74,115.75,115.73,115.74
USDJPY,20170110,092300,115.73,115.76,115.71,115.71
USDJPY,20170110,092400,115.72,115.76,115.72,115.75
USDJPY,20170110,092500,115.74,115.74,115.72,115.73
USDJPY,20170110,092600,115.74,115.74,115.72,115.73
USDJPY,20170110,092700,115.72,115.77,115.72,115.77
USDJPY,20170110,092800,115.76,115.80,115.76,115.80
USDJPY,20170110,092900,115.79,115.79,115.77,115.79
USDJPY,20170110,093000,115.78,115.81,115.77,115.80
USDJPY,20170110,093100,115.79,115.82,115.78,115.79
USDJPY,20170110,093200,115.78,115.81,115.78,115.79
USDJPY,20170110,093300,115.79,115.79,115.78,115.78
USDJPY,20170110,093400,115.77,115.78,115.76,115.77
USDJPY,20170110,093500,115.78,115.79,115.76,115.76
USDJPY,20170110,093600,115.75,115.76,115.74,115.76
USDJPY,20170110,093700,115.75,115.77,115.75,115.77
USDJPY,20170110,093800,115.76,115.78,115.76,115.77
USDJPY,20170110,093900,115.76,115.76,115.74,115.74
USDJPY,20170110,094000,115.75,115.76,115.74,115.76
USDJPY,20170110,094100,115.77,115.77,115.76,115.76
USDJPY,20170110,094200,115.75,115.76,115.74,115.75
USDJPY,20170110,094300,115.76,115.76,115.73,115.73
USDJPY,20170110,094400,115.72,115.74,115.72,115.73
USDJPY,20170110,094500,115.74,115.77,115.74,115.77
USDJPY,20170110,094600,115.78,115.82,115.78,115.81
USDJPY,20170110,094700,115.80,115.82,115.76,115.76
USDJPY,20170110,094800,115.75,115.76,115.74,115.76
USDJPY,20170110,094900,115.75,115.76,115.74,115.76
USDJPY,20170110,095000,115.75,115.75,115.71,115.71
USDJPY,20170110,095100,115.70,115.72,115.69,115.69
USDJPY,20170110,095200,115.68,115.69,115.67,115.68
USDJPY,20170110,095300,115.69,115.71,115.68,115.68
USDJPY,20170110,095400,115.69,115.70,115.68,115.70
USDJPY,20170110,095500,115.69,115.72,115.69,115.71
USDJPY,20170110,095600,115.70,115.70,115.68,115.70
USDJPY,20170110,095700,115.71,115.71,115.69,115.71
USDJPY,20170110,095800,115.71,115.71,115.71,115.71
USDJPY,20170110,095900,115.71,115.73,115.71,115.73
USDJPY,20170110,100000,115.74,115.74,115.70,115.70
USDJPY,20170110,100100,115.69,115.73,115.69,115.72
USDJPY,20170110,100200,115.73,115.74,115.73,115.73
USDJPY,20170110,100300,115.73,115.75,115.73,115.75
USDJPY,20170110,100400,115.76,115.76,115.72,115.72
USDJPY,20170110,100500,115.71,115.73,115.71,115.72
USDJPY,20170110,100600,115.73,115.75,115.72,115.74
USDJPY,20170110,100700,115.73,115.76,115.73,115.76
USDJPY,20170110,100800,115.75,115.76,115.74,115.76
USDJPY,20170110,100900,115.76,115.81,115.76,115.81
USDJPY,20170110,101000,115.82,115.83,115.82,115.83
USDJPY,20170110,101100,115.82,115.87,115.82,115.87
USDJPY,20170110,101200,115.87,115.87,115.86,115.87
USDJPY,20170110,101300,115.88,115.95,115.88,115.94
USDJPY,20170110,101400,115.93,115.94,115.92,115.93
USDJPY,20170110,101500,115.92,115.92,115.89,115.92
USDJPY,20170110,101600,115.91,115.92,115.90,115.91
USDJPY,20170110,101700,115.91,115.91,115.90,115.91
USDJPY,20170110,101800,115.92,115.96,115.91,115.96
USDJPY,20170110,101900,115.97,116.02,115.97,116.02
USDJPY,20170110,102000,116.01,116.02,115.99,116.00
USDJPY,20170110,102100,116.01,116.02,116.00,116.00
USDJPY,20170110,102200,116.01,116.02,115.98,115.99
USDJPY,20170110,102300,115.98,115.98,115.96,115.96
USDJPY,20170110,102400,115.97,115.98,115.95,115.96
USDJPY,20170110,102500,115.97,115.97,115.96,115.97
USDJPY,20170110,102600,115.98,116.00,115.97,115.97
USDJPY,20170110,102700,115.97,115.99,115.96,115.97
USDJPY,20170110,102800,115.98,116.02,115.97,116.02
USDJPY,20170110,102900,116.01,116.06,116.01,116.05
USDJPY,20170110,103000,116.04,116.05,116.02,116.03
USDJPY,20170110,103100,116.02,116.02,116.01,116.02
USDJPY,20170110,103200,116.01,116.01,115.98,115.99
USDJPY,20170110,103300,115.98,115.98,115.96,115.96
USDJPY,20170110,103400,115.97,115.99,115.96,115.97
USDJPY,20170110,103500,115.96,115.96,115.91,115.94
USDJPY,20170110,103600,115.93,115.96,115.93,115.94
USDJPY,20170110,103700,115.95,115.95,115.93,115.93
USDJPY,20170110,103800,115.92,115.93,115.92,115.93
USDJPY,20170110,103900,115.93,115.93,115.91,115.91
USDJPY,20170110,104000,115.90,115.94,115.90,115.94
USDJPY,20170110,104100,115.93,115.93,115.89,115.91
USDJPY,20170110,104200,115.92,115.92,115.91,115.91
USDJPY,20170110,104300,115.92,115.92,115.90,115.92
USDJPY,20170110,104400,115.91,115.94,115.91,115.94
USDJPY,20170110,104500,115.95,115.95,115.90,115.91
USDJPY,20170110,104600,115.90,115.92,115.89,115.92
USDJPY,20170110,104700,115.93,115.93,115.90,115.90
USDJPY,20170110,104800,115.89,115.90,115.86,115.87
USDJPY,20170110,104900,115.87,115.91,115.87,115.91
USDJPY,20170110,105000,115.90,115.91,115.90,115.90
USDJPY,20170110,105100,115.91,115.94,115.91,115.92
USDJPY,20170110,105200,115.93,115.94,115.91,115.92
USDJPY,20170110,105300,115.92,115.92,115.91,115.91
USDJPY,20170110,105400,115.92,115.93,115.91,115.92
USDJPY,20170110,105500,115.91,115.95,115.90,115.95
USDJPY,20170110,105600,115.94,115.94,115.93,115.93
USDJPY,20170110,105700,115.93,115.93,115.92,115.93
USDJPY,20170110,105800,115.94,115.95,115.93,115.94
USDJPY,20170110,105900,115.93,115.94,115.93,115.93
USDJPY,20170110,110000,115.94,115.98,115.94,115.97
USDJPY,20170110,110100,115.98,115.98,115.96,115.96
USDJPY,20170110,110200,115.97,115.97,115.95,115.95
USDJPY,20170110,110300,115.96,115.97,115.96,115.97
USDJPY,20170110,110400,115.97,115.99,115.97,115.99
USDJPY,20170110,110500,115.98,115.98,115.95,115.95
USDJPY,20170110,110600,115.96,115.96,115.91,115.94
USDJPY,20170110,110700,115.95,115.95,115.93,115.94
USDJPY,20170110,110800,115.93,115.94,115.92,115.93
USDJPY,20170110,110900,115.94,115.95,115.94,115.95
USDJPY,20170110,111000,115.96,115.98,115.96,115.98
USDJPY,20170110,111100,115.99,116.02,115.99,116.01
USDJPY,20170110,111200,116.02,116.02,116.00,116.00
USDJPY,20170110,111300,116.00,116.00,115.99,116.00
USDJPY,20170110,111400,115.99,116.00,115.99,116.00
USDJPY,20170110,111500,115.99,116.01,115.98,116.01
USDJPY,20170110,111600,116.00,116.02,116.00,116.02
USDJPY,20170110,111700,116.01,116.03,116.01,116.03
USDJPY,20170110,111800,116.02,116.04,116.02,116.04
USDJPY,20170110,111900,116.05,116.05,116.01,116.02
USDJPY,20170110,112000,116.01,116.02,116.00,116.02
USDJPY,20170110,112100,116.01,116.01,115.99,116.00
USDJPY,20170110,112200,115.99,116.01,115.99,116.00
USDJPY,20170110,112300,116.01,116.05,116.00,116.02
USDJPY,20170110,112400,116.01,116.02,116.00,116.01
USDJPY,20170110,112500,116.00,116.01,115.99,115.99
USDJPY,20170110,112600,115.98,116.00,115.98,116.00
USDJPY,20170110,112700,116.01,116.01,115.99,115.99
USDJPY,20170110,112800,115.99,116.02,115.99,116.02
USDJPY,20170110,112900,116.01,116.01,115.99,115.99
USDJPY,20170110,113000,115.99,115.99,115.98,115.99
USDJPY,20170110,113100,115.98,115.98,115.96,115.98
USDJPY,20170110,113200,115.99,115.99,115.98,115.98
USDJPY,20170110,113300,115.99,115.99,115.98,115.98
USDJPY,20170110,113400,115.99,115.99,115.95,115.96
USDJPY,20170110,113500,115.97,115.97,115.95,115.95
USDJPY,20170110,113600,115.96,115.96,115.91,115.92
USDJPY,20170110,113700,115.93,115.94,115.92,115.94
USDJPY,20170110,113800,115.93,115.93,115.92,115.92
USDJPY,20170110,113900,115.93,115.93,115.91,115.92
USDJPY,20170110,114000,115.92,115.93,115.91,115.91
USDJPY,20170110,114100,115.92,115.92,115.90,115.90
USDJPY,20170110,114200,115.89,115.89,115.83,115.83
USDJPY,20170110,114300,115.82,115.86,115.82,115.82
USDJPY,20170110,114400,115.81,115.84,115.81,115.83
USDJPY,20170110,114500,115.84,115.85,115.83,115.85
USDJPY,20170110,114600,115.85,115.86,115.85,115.86
USDJPY,20170110,114700,115.85,115.87,115.85,115.86
USDJPY,20170110,114800,115.86,115.86,115.85,115.85
USDJPY,20170110,114900,115.86,115.86,115.85,115.86
USDJPY,20170110,115000,115.85,115.86,115.85,115.86
USDJPY,20170110,115100,115.85,115.85,115.84,115.84
USDJPY,20170110,115200,115.83,115.83,115.79,115.80
USDJPY,20170110,115300,115.79,115.80,115.75,115.76
USDJPY,20170110,115400,115.75,115.78,115.74,115.76
USDJPY,20170110,115500,115.77,115.78,115.76,115.78
USDJPY,20170110,115600,115.77,115.80,115.77,115.80
USDJPY,20170110,115700,115.81,115.81,115.79,115.79
USDJPY,20170110,115800,115.80,115.82,115.80,115.81
USDJPY,20170110,115900,115.80,115.80,115.79,115.79
USDJPY,20170110,120000,115.80,115.80,115.78,115.78
USDJPY,20170110,120100,115.79,115.83,115.79,115.83
USDJPY,20170110,120200,115.82,115.83,115.80,115.81
USDJPY,20170110,120300,115.80,115.82,115.80,115.82
USDJPY,20170110,120400,115.82,115.83,115.82,115.83
USDJPY,20170110,120500,115.82,115.83,115.82,115.82
USDJPY,20170110,120600,115.83,115.84,115.83,115.84
USDJPY,20170110,120700,115.85,115.86,115.84,115.85
USDJPY,20170110,120800,115.86,115.87,115.83,115.85
USDJPY,20170110,120900,115.84,115.84,115.84,115.84
USDJPY,20170110,121000,115.84,115.86,115.83,115.86
USDJPY,20170110,121100,115.86,115.86,115.84,115.84
USDJPY,20170110,121200,115.84,115.84,115.83,115.83
USDJPY,20170110,121300,115.83,115.86,115.83,115.85
USDJPY,20170110,121400,115.86,115.86,115.84,115.84
USDJPY,20170110,121500,115.83,115.85,115.83,115.85
USDJPY,20170110,121600,115.85,115.91,115.85,115.91
USDJPY,20170110,121700,115.90,115.91,115.89,115.89
USDJPY,20170110,121800,115.88,115.89,115.88,115.88
USDJPY,20170110,121900,115.88,115.91,115.88,115.91
USDJPY,20170110,122000,115.90,115.92,115.90,115.91
USDJPY,20170110,122100,115.92,115.93,115.90,115.93
USDJPY,20170110,122200,115.92,115.94,115.92,115.93
USDJPY,20170110,122300,115.94,115.94,115.93,115.93
USDJPY,20170110,122400,115.92,115.94,115.92,115.94
USDJPY,20170110,122500,115.93,115.94,115.93,115.94
USDJPY,20170110,122600,115.94,115.94,115.92,115.93
USDJPY,20170110,122700,115.94,115.96,115.94,115.94
USDJPY,20170110,122800,115.93,115.94,115.92,115.92
USDJPY,20170110,122900,115.93,115.93,115.90,115.90
USDJPY,20170110,123000,115.91,115.92,115.90,115.90
USDJPY,20170110,123100,115.91,115.91,115.87,115.88
USDJPY,20170110,123200,115.89,115.90,115.89,115.89
USDJPY,20170110,123300,115.88,115.89,115.88,115.89
USDJPY,20170110,123400,115.88,115.93,115.88,115.92
USDJPY,20170110,123500,115.91,115.91,115.90,115.90
USDJPY,20170110,123600,115.91,115.94,115.91,115.94
USDJPY,20170110,123700,115.93,115.95,115.93,115.95
USDJPY,20170110,123800,115.96,116.00,115.96,115.98
USDJPY,20170110,123900,115.99,115.99,115.95,115.96
USDJPY,20170110,124000,115.95,115.97,115.95,115.97
USDJPY,20170110,124100,115.96,115.98,115.96,115.98
USDJPY,20170110,124200,115.97,115.97,115.94,115.95
USDJPY,20170110,124300,115.94,115.94,115.94,115.94
USDJPY,20170110,124400,115.94,115.96,115.94,115.96
USDJPY,20170110,124500,115.95,115.95,115.94,115.94
USDJPY,20170110,124600,115.95,115.95,115.93,115.94
USDJPY,20170110,124700,115.94,115.95,115.94,115.94
USDJPY,20170110,124800,115.93,115.94,115.93,115.93
USDJPY,20170110,124900,115.92,115.92,115.89,115.89
USDJPY,20170110,125000,115.88,115.88,115.87,115.88
USDJPY,20170110,125100,115.89,115.94,115.89,115.93
USDJPY,20170110,125200,115.92,115.94,115.92,115.93
USDJPY,20170110,125300,115.94,115.94,115.93,115.93
USDJPY,20170110,125400,115.94,115.94,115.92,115.92
USDJPY,20170110,125500,115.93,115.94,115.90,115.91
USDJPY,20170110,125600,115.90,115.90,115.88,115.88
USDJPY,20170110,125700,115.89,115.93,115.89,115.93
USDJPY,20170110,125800,115.92,115.94,115.92,115.93
USDJPY,20170110,125900,115.92,115.92,115.89,115.89
USDJPY,20170110,130000,115.90,115.92,115.90,115.91
USDJPY,20170110,130100,115.92,115.96,115.91,115.94
USDJPY,20170110,130200,115.93,115.95,115.93,115.94
USDJPY,20170110,130300,115.95,115.98,115.94,115.94
USDJPY,20170110,130400,115.95,115.96,115.93,115.93
USDJPY,20170110,130500,115.93,115.94,115.93,115.93
USDJPY,20170110,130600,115.92,115.93,115.91,115.92
USDJPY,20170110,130700,115.91,115.92,115.90,115.92
USDJPY,20170110,130800,115.91,115.92,115.91,115.92
USDJPY,20170110,130900,115.91,115.92,115.90,115.92
USDJPY,20170110,131000,115.92,115.93,115.92,115.92
USDJPY,20170110,131100,115.93,115.94,115.93,115.94
USDJPY,20170110,131200,115.93,115.94,115.92,115.93
USDJPY,20170110,131300,115.94,115.94,115.92,115.92
USDJPY,20170110,131400,115.91,115.93,115.91,115.92
USDJPY,20170110,131500,115.91,115.98,115.91,115.98
USDJPY,20170110,131600,115.97,115.97,115.92,115.92
